Subawardee UEI,Subawardee Vendor Name,Subawardee DBA Name,Parent UEI,Parent Vendor Name,Subaward Report ID,Subaward Report Number,Subaward Number,Subaward Date,Submitted Date,Subaward Amount $,Subaward Description,Subawardee Street Address,Subawardee Street Address 2,Subawardee City,Subawardee Congressional District,Subawardee State Code,Subawardee State Name,Country Code,Country Name,Subawardee ZIP,Business Type Codes,Business Type Names,Top Pay Salaries,Top Pay Employee Names,Prime PIID,Prime Contract Key,Agency ID,Referenced IDV PIID,Referenced IDV Agency ID,Prime Award Type,Total Contract Value $,Base Award Date Signed,Prime Entity UEI,Prime Entity Name,Description of Requirement,Prime NAICS,Prime NAICS Description,Funding Agency Code,Funding Agency Name,Funding Office Code,Funding Office Name,Funding Department Code,Funding Department Name,Contracting Agency Code,Contracting Agency Name,Contracting Office Code,Contracting Office Name,Contracting Department Code,Contracting Department Name
MKDGDE6K34N5,"D. W. CLARK, INC",ELECTRIC BOAT CORPORATION,MKDGDE6K34N5,"D. W. CLARK, INC",20957256,a554bd18-fcba-11ef-8e2a-e7034f2d18cd,1000043313,2022-11-10,2025-03-06,54820.0,See Below,692 N BEDFORD ST,,e bridgewater,08,MA,Massachusetts,USA,United States,023331126,2X; MF; XS,For-Profit Organization; Manufacturer of Goods; S Corporation,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKDGDE6K34N5,"D. W. CLARK, INC",ELECTRIC BOAT CORPORATION,MKDGDE6K34N5,"D. W. CLARK, INC",20957259,a554c4de-fcba-11ef-8e2a-e7034f2d18cd,1000043618,2022-11-17,2025-03-06,77020.0,See Below,692 N BEDFORD ST,,e bridgewater,08,MA,Massachusetts,USA,United States,023331126,2X; MF; XS,For-Profit Organization; Manufacturer of Goods; S Corporation,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKDGDE6K34N5,"D. W. CLARK, INC",ELECTRIC BOAT CORPORATION,MKDGDE6K34N5,"D. W. CLARK, INC",20957268,a554dc3a-fcba-11ef-8e2a-e7034f2d18cd,1000046283,2022-12-16,2025-03-06,366340.0,See Below,692 N BEDFORD ST,,e bridgewater,08,MA,Massachusetts,USA,United States,023331126,2X; MF; XS,For-Profit Organization; Manufacturer of Goods; S Corporation,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKDGDE6K34N5,"D. W. CLARK, INC",ELECTRIC BOAT CORPORATION,MKDGDE6K34N5,"D. W. CLARK, INC",20957247,a554a51c-fcba-11ef-8e2a-e7034f2d18cd,1000046283,2022-12-16,2025-03-06,9160.0,See Below,692 N BEDFORD ST,,e bridgewater,08,MA,Massachusetts,USA,United States,023331126,2X; MF; XS,For-Profit Organization; Manufacturer of Goods; S Corporation,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKDGDE6K34N5,"D. W. CLARK, INC",ELECTRIC BOAT CORPORATION,MKDGDE6K34N5,"D. W. CLARK, INC",20957270,a554e126-fcba-11ef-8e2a-e7034f2d18cd,1000046993,2023-01-26,2025-03-06,5442692.0,See Remarks,692 N BEDFORD ST,,e bridgewater,08,MA,Massachusetts,USA,United States,023331126,2X; MF; XS,For-Profit Organization; Manufacturer of Goods; S Corporation,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKDGDE6K34N5,"D. W. CLARK, INC",ELECTRIC BOAT CORPORATION,MKDGDE6K34N5,"D. W. CLARK, INC",20957248,a554a850-fcba-11ef-8e2a-e7034f2d18cd,1000055211,2023-05-08,2025-03-06,30225.0,See Below,692 N BEDFORD ST,,e bridgewater,08,MA,Massachusetts,USA,United States,023331126,2X; MF; XS,For-Profit Organization; Manufacturer of Goods; S Corporation,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKDGDE6K34N5,"D. W. CLARK, INC.",ELECTRIC BOAT CORPORATION,MKDGDE6K34N5,"D. W. CLARK, INC.",20957279,a554f882-fcba-11ef-8e2a-e7034f2d18cd,1000057173,2023-07-07,2024-01-01,53800.0,SEE BELOW,692 N BEDFORD ST,,east bridgewater,08,MA,Massachusetts,USA,United States,023331126,2X; MF; XS,For-Profit Organization; Manufacturer of Goods; S Corporation,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.7023472625E10,2023-12-21,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,MODIFY ASHORE TELEPHONE SYSTEM,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKDGDE6K34N5,"D. W. CLARK, INC",ELECTRIC BOAT CORPORATION,MKDGDE6K34N5,"D. W. CLARK, INC",20957255,a554baac-fcba-11ef-8e2a-e7034f2d18cd,1000057173,2023-07-07,2025-03-05,53800.0,see complete description,692 N BEDFORD ST,,e bridgewater,08,MA,Massachusetts,USA,United States,023331126,2X; MF; XS,For-Profit Organization; Manufacturer of Goods; S Corporation,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKDGDE6K34N5,"D. W. CLARK, INC.",ELECTRIC BOAT CORPORATION,MKDGDE6K34N5,"D. W. CLARK, INC.",20957272,a554e612-fcba-11ef-8e2a-e7034f2d18cd,1000055211,2023-08-22,2024-01-01,24525.0,See Complete Description,692 N BEDFORD ST,,east bridgewater,08,MA,Massachusetts,USA,United States,023331126,2X; MF; XS,For-Profit Organization; Manufacturer of Goods; S Corporation,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.7023472625E10,2023-12-21,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,MODIFY ASHORE TELEPHONE SYSTEM,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKDGDE6K34N5,"D. W. CLARK, INC.",ELECTRIC BOAT CORPORATION,MKDGDE6K34N5,"D. W. CLARK, INC.",20957271,a554e39c-fcba-11ef-8e2a-e7034f2d18cd,C000048971,2023-08-25,2024-01-01,2440.0,See Complete Description,692 N BEDFORD ST,,east bridgewater,08,MA,Massachusetts,USA,United States,023331126,2X; MF; XS,For-Profit Organization; Manufacturer of Goods; S Corporation,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.7023472625E10,2023-12-21,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,MODIFY ASHORE TELEPHONE SYSTEM,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKDGDE6K34N5,"D. W. CLARK, INC.",ELECTRIC BOAT CORPORATION,MKDGDE6K34N5,"D. W. CLARK, INC.",20957277,a554f346-fcba-11ef-8e2a-e7034f2d18cd,1000063282,2023-09-20,2024-01-01,45625.0,See Complete Description,692 N BEDFORD ST,,east bridgewater,08,MA,Massachusetts,USA,United States,023331126,2X; MF; XS,For-Profit Organization; Manufacturer of Goods; S Corporation,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.7023472625E10,2023-12-21,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,MODIFY ASHORE TELEPHONE SYSTEM,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKDGDE6K34N5,"D. W. CLARK, INC.",ELECTRIC BOAT CORPORATION,MKDGDE6K34N5,"D. W. CLARK, INC.",20957282,a5550142-fcba-11ef-8e2a-e7034f2d18cd,1000062089,2023-09-29,2024-01-01,72837.28,See Complete Description,692 N BEDFORD ST,,east bridgewater,08,MA,Massachusetts,USA,United States,023331126,2X; MF; XS,For-Profit Organization; Manufacturer of Goods; S Corporation,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.7023472625E10,2023-12-21,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,MODIFY ASHORE TELEPHONE SYSTEM,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKDGDE6K34N5,"D. W. CLARK, INC.",ELECTRIC BOAT CORPORATION,MKDGDE6K34N5,"D. W. CLARK, INC.",20957280,a554fb52-fcba-11ef-8e2a-e7034f2d18cd,1000065339,2023-10-20,2024-01-01,66820.0,see report,692 N BEDFORD ST,,east bridgewater,08,MA,Massachusetts,USA,United States,023331126,2X; MF; XS,For-Profit Organization; Manufacturer of Goods; S Corporation,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.7023472625E10,2023-12-21,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,MODIFY ASHORE TELEPHONE SYSTEM,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKDGDE6K34N5,"D. W. CLARK, INC",ELECTRIC BOAT CORPORATION,MKDGDE6K34N5,"D. W. CLARK, INC",20957254,a554b836-fcba-11ef-8e2a-e7034f2d18cd,1000070001,2023-12-19,2024-05-18,49834.0,see complete description,692 N BEDFORD ST,,e bridgewater,08,MA,Massachusetts,USA,United States,023331126,2X; MF; XS,For-Profit Organization; Manufacturer of Goods; S Corporation,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.8085751725E10,2024-05-07,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,INCORPORATION OF FIRE CONTROL SWITCHBOARD MINIMUM CURRENT REQUIREMENTS,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKDGDE6K34N5,"D. W. CLARK, INC",ELECTRIC BOAT CORPORATION,MKDGDE6K34N5,"D. W. CLARK, INC",20957251,a554b002-fcba-11ef-8e2a-e7034f2d18cd,1000055031,2024-04-25,2025-03-04,43728.0,See Below,692 N BEDFORD ST,,e bridgewater,08,MA,Massachusetts,USA,United States,023331126,2X; MF; XS,For-Profit Organization; Manufacturer of Goods; S Corporation,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKDGDE6K34N5,"D. W. CLARK, INC",ELECTRIC BOAT CORPORATION,MKDGDE6K34N5,"D. W. CLARK, INC",20957269,a554dea6-fcba-11ef-8e2a-e7034f2d18cd,1000049208,2024-06-19,2025-03-04,1442140.8,See Below,692 N BEDFORD ST,,e bridgewater,08,MA,Massachusetts,USA,United States,023331126,2X; MF; XS,For-Profit Organization; Manufacturer of Goods; S Corporation,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKDGDE6K34N5,"D. W. CLARK, INC",ELECTRIC BOAT CORPORATION,MKDGDE6K34N5,"D. W. CLARK, INC",20957249,a554ab16-fcba-11ef-8e2a-e7034f2d18cd,1000081221,2024-06-27,2025-03-04,35153.0,See Below,692 N BEDFORD ST,,e bridgewater,08,MA,Massachusetts,USA,United States,023331126,2X; MF; XS,For-Profit Organization; Manufacturer of Goods; S Corporation,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKDGDE6K34N5,"D. W. CLARK, INC",ELECTRIC BOAT CORPORATION,MKDGDE6K34N5,"D. W. CLARK, INC",20957253,a554b5c0-fcba-11ef-8e2a-e7034f2d18cd,1000083579,2024-07-02,2025-03-04,46826.88,See Below,692 N BEDFORD ST,,e bridgewater,08,MA,Massachusetts,USA,United States,023331126,2X; MF; XS,For-Profit Organization; Manufacturer of Goods; S Corporation,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKDGDE6K34N5,"D. W. CLARK, INC",ELECTRIC BOAT CORPORATION,MKDGDE6K34N5,"D. W. CLARK, INC",20957257,a554bf7a-fcba-11ef-8e2a-e7034f2d18cd,1000088888,2024-09-04,2025-03-04,72698.0,See Below,692 N BEDFORD ST,,e bridgewater,08,MA,Massachusetts,USA,United States,023331126,2X; MF; XS,For-Profit Organization; Manufacturer of Goods; S Corporation,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKDGDE6K34N5,"D. W. CLARK, INC",ELECTRIC BOAT CORPORATION,MKDGDE6K34N5,"D. W. CLARK, INC",20957258,a554c1e6-fcba-11ef-8e2a-e7034f2d18cd,1000093435,2024-10-25,2025-03-03,72698.0,See remarks,692 N BEDFORD ST,,e bridgewater,08,MA,Massachusetts,USA,United States,023331126,2X; MF; XS,For-Profit Organization; Manufacturer of Goods; S Corporation,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-03,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,WEAPON CRADLE ROLLER LEAF SPRING FASTENERS HOLDING DESIGN LOAD REQUIREMENTS CHANGE,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKDGDE6K34N5,"D. W. CLARK, INC",ELECTRIC BOAT CORPORATION,MKDGDE6K34N5,"D. W. CLARK, INC",20957260,a554c79a-fcba-11ef-8e2a-e7034f2d18cd,1000096247,2025-01-07,2025-03-03,101350.0,See remarks,692 N BEDFORD ST,,e bridgewater,08,MA,Massachusetts,USA,United States,023331126,2X; MF; XS,For-Profit Organization; Manufacturer of Goods; S Corporation,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-03,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,WEAPON CRADLE ROLLER LEAF SPRING FASTENERS HOLDING DESIGN LOAD REQUIREMENTS CHANGE,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKDGDE6K34N5,"D. W. CLARK, INC",ELECTRIC BOAT CORPORATION,MKDGDE6K34N5,"D. W. CLARK, INC",20957262,a554cc86-fcba-11ef-8e2a-e7034f2d18cd,1000099184,2025-01-14,2025-03-03,109258.62,See remarks,692 N BEDFORD ST,,e bridgewater,08,MA,Massachusetts,USA,United States,023331126,2X; MF; XS,For-Profit Organization; Manufacturer of Goods; S Corporation,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-03,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,WEAPON CRADLE ROLLER LEAF SPRING FASTENERS HOLDING DESIGN LOAD REQUIREMENTS CHANGE,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKRCHD2CBAY1,HAMILTON SUNDSTRAND CORPORATION,ELECTRIC BOAT CORPORATION,PPLZG8J3N9D4,UNITED TECHNOLOGIES CORPORATION,20699393,9c5b31c0-fcb9-11ef-8e2a-e7034f2d18cd,PPD176=001,2017-09-08,2017-10-12,38199.0,FILTER,2771 N GAREY AVE,,pomona,38,CA,California,USA,United States,917671809,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002413C2128,CONT_AWD_N0002413C2128_9700_-NONE-_-NONE-,9700,,,AWARD,2.975331483E9,2017-10-02,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,COLUMBIA DESIGN SUPPORT,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N50120,NAVY ERP,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKRCHD2CBAY1,HAMILTON SUNDSTRAND CORPORATION,ELECTRIC BOAT CORPORATION,PPLZG8J3N9D4,RAYTHEON TECHNOLOGIES CORPORATION,20958025,a620022a-fcba-11ef-8e2a-e7034f2d18cd,1000022671,2022-01-13,2022-03-27,58729.42,SEE COMPLETE DESCRIPTION,960 OVERLAND CT,,san dimas,32,CA,California,USA,United States,917731742,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2022-03-09,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,MOUNTING BOX PROCEDURE CHANGE SSBN 826/827,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N62797,SUPV SHIPBUILD CONV - REP 2 ERP,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKXMUFJJYLY5,WARD LEONARD CT LLC,ELECTRIC BOAT CORPORATION,,,20960843,a7fdc348-fcba-11ef-8e2a-e7034f2d18cd,1000042977,2022-10-28,2025-03-06,46380.0,See Below,401 WATERTOWN RD,,thomaston,05,CT,Connecticut,USA,United States,067871990,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,1261089; 647513; 583189; 692693; 600093,George  Whittier; Jay  McFadyen; Charles  Fererr; Michael  Clark; Timothy  Oswald,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKXMUFJJYLY5,WARD LEONARD CT LLC,ELECTRIC BOAT CORPORATION,,,20960844,a7fdc5f0-fcba-11ef-8e2a-e7034f2d18cd,1000088285,2024-09-23,2025-03-04,165970.5,See Below,401 WATERTOWN RD,,thomaston,05,CT,Connecticut,USA,United States,067871990,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,583189; 647513; 1261089; 692693; 600093,Charles  Fererr; Jay  McFadyen; George  Whittier; Michael  Clark; Timothy  Oswald,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
MKXMUFJJYLY5,WARD LEONARD CT LLC,ELECTRIC BOAT CORPORATION,,,20960846,a7fdcac8-fcba-11ef-8e2a-e7034f2d18cd,1000094666,2024-11-13,2025-01-27,2099377.82,See remarks,401 WATERTOWN RD,,thomaston,05,CT,Connecticut,USA,United States,067871990,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,600093; 583189; 1261089; 647513; 692693,Timothy  Oswald; Charles  Fererr; George  Whittier; Jay  McFadyen; Michael  Clark,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-01-03,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,REVISE SOW,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N4109A,PROGRAM EXECUTIVE OFFICE,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE
MKXMUFJJYLY5,WARD LEONARD CT LLC,ELECTRIC BOAT CORPORATION,,,20960845,a7fdc85c-fcba-11ef-8e2a-e7034f2d18cd,1000094666,2024-11-13,2024-12-17,2099377.82,See remarks,401 WATERTOWN RD,,thomaston,05,CT,Connecticut,USA,United States,067871990,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,600093; 692693; 647513; 1261089; 583189,Timothy  Oswald; Michael  Clark; Jay  McFadyen; George  Whittier; Charles  Fererr,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2024-12-13,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,"FUNDING, KEY PERSONNEL AND SOW",541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N4109A,PROGRAM EXECUTIVE OFFICE,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE
MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",General Dynamics Electric Boat,,,20955911,a48349fe-fcba-11ef-8e2a-e7034f2d18cd,PPE108=043,2018-06-04,2018-07-17,277359.0,KIT,8 TURNPIKE INDUSTRIAL ROAD,,westfield,01,MA,Massachusetts,USA,United States,010851645,2X,For-Profit Organization,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2018-06-20,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,COLUMBIA CLASS DESIGN COMPLETION,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N48160,PROGRAM EXECUTIVE OFFICER SUBMARINE,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE
