uei,naics6,desc,is_primary,dollars
U43WP4FHDJY3,541330,Engineering Services,,1133541.51
U43WP4FHDJY3,811210,Electronic and Precision Equipment Repair and Maintenance ,,1133541.51
MME9X24LUXP1,334111,Electronic Computer Manufacturing ,Y,1103333.35
MME9X24LUXP1,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing ,,1103333.35
MME9X24LUXP1,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables ",,1103333.35
MME9X24LUXP1,334519,Other Measuring and Controlling Device Manufacturing ,,1103333.35
RDM6SEMM2WB4,332991,Ball and Roller Bearing Manufacturing,Y,1089257.0
LRYRHNM7EHJ8,332322,Sheet Metal Work Manufacturing ,Y,1081476.13
VJFKVNQBYVL5,326291,Rubber Product Manufacturing for Mechanical Use ,Y,1077245.52
UKXMHUWSFLW7,332911,Industrial Valve Manufacturing ,,1076839.86
UKXMHUWSFLW7,333618,Other Engine Equipment Manufacturing ,,1076839.86
UKXMHUWSFLW7,335314,Relay and Industrial Control Manufacturing ,,1076839.86
UKXMHUWSFLW7,336390,Other Motor Vehicle Parts Manufacturing,,1076839.86
UKXMHUWSFLW7,336412,Aircraft Engine and Engine Parts Manufacturing ,Y,1076839.86
UKXMHUWSFLW7,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing ,,1076839.86
C1H7UWEXRVN7,334290,Other Communications Equipment Manufacturing,,1074496.62
C1H7UWEXRVN7,334310,Audio and Video Equipment Manufacturing,,1074496.62
C1H7UWEXRVN7,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables ",,1074496.62
C1H7UWEXRVN7,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals ,Y,1074496.62
C1H7UWEXRVN7,334516,Analytical Laboratory Instrument Manufacturing ,,1074496.62
C1H7UWEXRVN7,334519,Other Measuring and Controlling Device Manufacturing ,,1074496.62
C1H7UWEXRVN7,513210,Software Publishers,,1074496.62
C1H7UWEXRVN7,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing ,,1074496.62
C1H7UWEXRVN7,541330,Engineering Services,,1074496.62
C1H7UWEXRVN7,541380,Testing Laboratories and Services,,1074496.62
C1H7UWEXRVN7,541690,Other Scientific and Technical Consulting Services,,1074496.62
C1H7UWEXRVN7,541990,"All Other Professional, Scientific, and Technical Services",,1074496.62
C1H7UWEXRVN7,611430,Professional and Management Development Training ,,1074496.62
C1H7UWEXRVN7,811210,Electronic and Precision Equipment Repair and Maintenance ,,1074496.62
TQ6PLXME5XE1,325520,Adhesive Manufacturing,Y,1060185.48
TQ6PLXME5XE1,333249,Other Industrial Machinery Manufacturing ,,1060185.48
C6KWNDH3EEB5,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing ",,1059066.43
C6KWNDH3EEB5,541330,Engineering Services,Y,1059066.43
C6KWNDH3EEB5,541690,Other Scientific and Technical Consulting Services,,1059066.43
C6KWNDH3EEB5,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) ",,1059066.43
RG3VUTDYFNF8,332710,Machine Shops,Y,1058432.0
HNAKLNNSE339,332313,Plate Work Manufacturing ,,1048156.0
HNAKLNNSE339,332322,Sheet Metal Work Manufacturing ,,1048156.0
HNAKLNNSE339,332710,Machine Shops,Y,1048156.0
HNAKLNNSE339,332721,Precision Turned Product Manufacturing ,,1048156.0
HNAKLNNSE339,332911,Industrial Valve Manufacturing ,,1048156.0
HNAKLNNSE339,332993,Ammunition (except Small Arms) Manufacturing ,,1048156.0
HNAKLNNSE339,332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing ",,1048156.0
HNAKLNNSE339,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing ,,1048156.0
HNAKLNNSE339,333618,Other Engine Equipment Manufacturing ,,1048156.0
HNAKLNNSE339,333993,Packaging Machinery Manufacturing ,,1048156.0
HNAKLNNSE339,333998,All Other Miscellaneous General Purpose Machinery Manufacturing ,,1048156.0
HNAKLNNSE339,334290,Other Communications Equipment Manufacturing,,1048156.0
HNAKLNNSE339,336390,Other Motor Vehicle Parts Manufacturing,,1048156.0
HNAKLNNSE339,336412,Aircraft Engine and Engine Parts Manufacturing ,,1048156.0
HNAKLNNSE339,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing ,,1048156.0
HNAKLNNSE339,336419,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing ,,1048156.0
HNAKLNNSE339,336992,"Military Armored Vehicle, Tank, and Tank Component Manufacturing ",,1048156.0
CKBGA756V5H9,333241,Food Product Machinery Manufacturing ,,1044464.36
CKBGA756V5H9,333242,Semiconductor Machinery Manufacturing ,,1044464.36
CKBGA756V5H9,333248,All Other Industrial Machinery Manufacturing ,,1044464.36
CKBGA756V5H9,333310,Commercial and Service Industry Machinery Manufacturing ,,1044464.36
CKBGA756V5H9,333511,Industrial Mold Manufacturing ,,1044464.36
CKBGA756V5H9,333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing ",,1044464.36
CKBGA756V5H9,333515,Cutting Tool and Machine Tool Accessory Manufacturing ,,1044464.36
CKBGA756V5H9,333517,Machine Tool Manufacturing ,,1044464.36
CKBGA756V5H9,333618,Other Engine Equipment Manufacturing ,,1044464.36
CKBGA756V5H9,333993,Packaging Machinery Manufacturing ,,1044464.36
CKBGA756V5H9,333998,All Other Miscellaneous General Purpose Machinery Manufacturing ,Y,1044464.36
CKBGA756V5H9,334413,Semiconductor and Related Device Manufacturing ,,1044464.36
TMDVSPNEFR69,423840,Industrial Supplies Merchant Wholesalers,Y,1038986.98
MHR1KKAZ1NH5,333310,Commercial and Service Industry Machinery Manufacturing ,Y,1031725.7
J7JJKMJGC7K1,322299,All Other Converted Paper Product Manufacturing ,,1020441.38
J7JJKMJGC7K1,326220,Rubber and Plastics Hoses and Belting Manufacturing,,1020441.38
J7JJKMJGC7K1,332710,Machine Shops,,1020441.38
J7JJKMJGC7K1,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing ,,1020441.38
J7JJKMJGC7K1,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing ,,1020441.38
J7JJKMJGC7K1,334419,Other Electronic Component Manufacturing ,,1020441.38
J7JJKMJGC7K1,335931,Current-Carrying Wiring Device Manufacturing ,,1020441.38
J7JJKMJGC7K1,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing ,,1020441.38
J7JJKMJGC7K1,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing ,,1020441.38
J7JJKMJGC7K1,339991,"Gasket, Packing, and Sealing Device Manufacturing ",,1020441.38
J7JJKMJGC7K1,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ,,1020441.38
J7JJKMJGC7K1,423610,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers ",,1020441.38
J7JJKMJGC7K1,423690,Other Electronic Parts and Equipment Merchant Wholesalers ,Y,1020441.38
J7JJKMJGC7K1,423710,Hardware Merchant Wholesalers ,,1020441.38
J7JJKMJGC7K1,423860,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,,1020441.38
J7JJKMJGC7K1,541512,Computer Systems Design Services ,,1020441.38
J7JJKMJGC7K1,541519,Other Computer Related Services,,1020441.38
ZM8CV5ND9LG8,423510,Metal Service Centers and Other Metal Merchant Wholesalers ,Y,1015584.6
CSB6FUPJ5TC1,332710,Machine Shops,,1014815.65
CSB6FUPJ5TC1,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing ,Y,1014815.65
CSB6FUPJ5TC1,333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing ",,1014815.65
CSB6FUPJ5TC1,336999,All Other Transportation Equipment Manufacturing ,,1014815.65
CSB6FUPJ5TC1,541330,Engineering Services,,1014815.65
FQJTKZNF6GY5,238220,"Plumbing, Heating, and Air-Conditioning Contractors ",,1011687.63
FQJTKZNF6GY5,332919,Other Metal Valve and Pipe Fitting Manufacturing ,,1011687.63
FQJTKZNF6GY5,334290,Other Communications Equipment Manufacturing,,1011687.63
FQJTKZNF6GY5,336611,Ship Building and Repairing ,,1011687.63
FQJTKZNF6GY5,336992,"Military Armored Vehicle, Tank, and Tank Component Manufacturing ",,1011687.63
FQJTKZNF6GY5,339999,All Other Miscellaneous Manufacturing ,,1011687.63
FQJTKZNF6GY5,424690,Other Chemical and Allied Products Merchant Wholesalers ,,1011687.63
FQJTKZNF6GY5,561990,All Other Support Services,Y,1011687.63
R7JLC1Y2PLJ1,333995,Fluid Power Cylinder and Actuator Manufacturing ,,1009599.2
R7JLC1Y2PLJ1,333996,Fluid Power Pump and Motor Manufacturing ,,1009599.2
R7JLC1Y2PLJ1,339999,All Other Miscellaneous Manufacturing ,Y,1009599.2
ZFN2JJXBLZT3,336411,Aircraft Manufacturing ,Y,1001141.0
ZFN2JJXBLZT3,336414,Guided Missile and Space Vehicle Manufacturing ,,1001141.0
ZFN2JJXBLZT3,336611,Ship Building and Repairing ,,1001141.0
ZFN2JJXBLZT3,488190,Other Support Activities for Air Transportation,,1001141.0
ZFN2JJXBLZT3,541330,Engineering Services,,1001141.0
ZFN2JJXBLZT3,541511,Custom Computer Programming Services ,,1001141.0
ZFN2JJXBLZT3,541512,Computer Systems Design Services ,,1001141.0
ZFN2JJXBLZT3,541690,Other Scientific and Technical Consulting Services,,1001141.0
ZFN2JJXBLZT3,921190,Other General Government Support ,,1001141.0
ZFN2JJXBLZT3,927110,Space Research and Technology ,,1001141.0
ZFN2JJXBLZT3,928110,National Security ,,1001141.0
CKV2L9GZKJK3,325412,Pharmaceutical Preparation Manufacturing ,,999000.0
CKV2L9GZKJK3,332993,Ammunition (except Small Arms) Manufacturing ,,999000.0
CKV2L9GZKJK3,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing ,,999000.0
CKV2L9GZKJK3,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing ",,999000.0
CKV2L9GZKJK3,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use ",,999000.0
CKV2L9GZKJK3,423850,Service Establishment Equipment and Supplies Merchant Wholesalers ,,999000.0
CKV2L9GZKJK3,488190,Other Support Activities for Air Transportation,,999000.0
CKV2L9GZKJK3,493110,General Warehousing and Storage ,,999000.0
CKV2L9GZKJK3,512110,Motion Picture and Video Production ,,999000.0
CKV2L9GZKJK3,513210,Software Publishers,,999000.0
CKV2L9GZKJK3,517810,All Other Telecommunications ,,999000.0
CKV2L9GZKJK3,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",,999000.0
CKV2L9GZKJK3,519290,Web Search Portals and All Other Information Services,,999000.0
CKV2L9GZKJK3,522310,Mortgage and Nonmortgage Loan Brokers ,,999000.0
CKV2L9GZKJK3,523150,Investment Banking and Securities Intermediation ,,999000.0
CKV2L9GZKJK3,524114,Direct Health and Medical Insurance Carriers ,,999000.0
CKV2L9GZKJK3,524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers ",,999000.0
CKV2L9GZKJK3,531210,Offices of Real Estate Agents and Brokers,,999000.0
CKV2L9GZKJK3,541211,Offices of Certified Public Accountants ,,999000.0
CKV2L9GZKJK3,541219,Other Accounting Services ,,999000.0
CKV2L9GZKJK3,541330,Engineering Services,,999000.0
CKV2L9GZKJK3,541420,Industrial Design Services,,999000.0
CKV2L9GZKJK3,541511,Custom Computer Programming Services ,,999000.0
CKV2L9GZKJK3,541512,Computer Systems Design Services ,,999000.0
CKV2L9GZKJK3,541513,Computer Facilities Management Services ,,999000.0
CKV2L9GZKJK3,541519,Other Computer Related Services,,999000.0
CKV2L9GZKJK3,541611,Administrative Management and General Management Consulting Services ,Y,999000.0
CKV2L9GZKJK3,541612,Human Resources Consulting Services ,,999000.0
CKV2L9GZKJK3,541613,Marketing Consulting Services ,,999000.0
CKV2L9GZKJK3,541614,"Process, Physical Distribution, and Logistics Consulting Services ",,999000.0
CKV2L9GZKJK3,541618,Other Management Consulting Services ,,999000.0
CKV2L9GZKJK3,541620,Environmental Consulting Services,,999000.0
CKV2L9GZKJK3,541690,Other Scientific and Technical Consulting Services,,999000.0
CKV2L9GZKJK3,541714,Research and Development in Biotechnology (except Nanobiotechnology),,999000.0
CKV2L9GZKJK3,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) ",,999000.0
CKV2L9GZKJK3,541720,Research and Development in the Social Sciences and Humanities ,,999000.0
CKV2L9GZKJK3,541810,Advertising Agencies,,999000.0
CKV2L9GZKJK3,541820,Public Relations Agencies,,999000.0
CKV2L9GZKJK3,541850,Indoor and Outdoor Display Advertising,,999000.0
CKV2L9GZKJK3,541910,Marketing Research and Public Opinion Polling,,999000.0
CKV2L9GZKJK3,541990,"All Other Professional, Scientific, and Technical Services",,999000.0
CKV2L9GZKJK3,561110,Office Administrative Services,,999000.0
CKV2L9GZKJK3,561210,Facilities Support Services,,999000.0
CKV2L9GZKJK3,561311,Employment Placement Agencies ,,999000.0
CKV2L9GZKJK3,561312,Executive Search Services ,,999000.0
CKV2L9GZKJK3,561422,Telemarketing Bureaus and Other Contact Centers ,,999000.0
CKV2L9GZKJK3,561499,All Other Business Support Services ,,999000.0
CKV2L9GZKJK3,561611,Investigation and Personal Background Check Services ,,999000.0
CKV2L9GZKJK3,561990,All Other Support Services,,999000.0
CKV2L9GZKJK3,611310,"Colleges, Universities, and Professional Schools ",,999000.0
CKV2L9GZKJK3,611420,Computer Training ,,999000.0
CKV2L9GZKJK3,611430,Professional and Management Development Training ,,999000.0
CKV2L9GZKJK3,611699,All Other Miscellaneous Schools and Instruction ,,999000.0
CKV2L9GZKJK3,611710,Educational Support Services,,999000.0
CKV2L9GZKJK3,621111,Offices of Physicians (except Mental Health Specialists) ,,999000.0
CKV2L9GZKJK3,621999,All Other Miscellaneous Ambulatory Health Care Services ,,999000.0
CKV2L9GZKJK3,622110,General Medical and Surgical Hospitals ,,999000.0
CKV2L9GZKJK3,624190,Other Individual and Family Services ,,999000.0
CKV2L9GZKJK3,624310,Vocational Rehabilitation Services ,,999000.0
CKV2L9GZKJK3,813319,Other Social Advocacy Organizations ,,999000.0
CKV2L9GZKJK3,921190,Other General Government Support ,,999000.0
CKV2L9GZKJK3,928110,National Security ,,999000.0
KMP7FYJJV3N3,237130,Power and Communication Line and Related Structures Construction ,,989068.28
KMP7FYJJV3N3,331222,Steel Wire Drawing ,,989068.28
KMP7FYJJV3N3,331318,"Other Aluminum Rolling, Drawing, and Extruding ",,989068.28
KMP7FYJJV3N3,331420,"Copper Rolling, Drawing, Extruding, and Alloying",Y,989068.28
KMP7FYJJV3N3,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding ",,989068.28
KMP7FYJJV3N3,332618,Other Fabricated Wire Product Manufacturing ,,989068.28
KMP7FYJJV3N3,334417,Electronic Connector Manufacturing ,,989068.28
KMP7FYJJV3N3,334419,Other Electronic Component Manufacturing ,,989068.28
KMP7FYJJV3N3,335311,"Power, Distribution, and Specialty Transformer Manufacturing ",,989068.28
KMP7FYJJV3N3,335921,Fiber Optic Cable Manufacturing ,,989068.28
KMP7FYJJV3N3,335929,Other Communication and Energy Wire Manufacturing ,,989068.28
KMP7FYJJV3N3,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing ,,989068.28
KMP7FYJJV3N3,336419,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing ,,989068.28
WW6HFEMKWPC5,332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive) ",Y,985747.0
WW6HFEMKWPC5,332312,Fabricated Structural Metal Manufacturing ,,985747.0
WW6HFEMKWPC5,332322,Sheet Metal Work Manufacturing ,,985747.0
N5RJW5NX32Y1,332510,Hardware Manufacturing,,983272.72
N5RJW5NX32Y1,334111,Electronic Computer Manufacturing ,,983272.72
N5RJW5NX32Y1,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing ,,983272.72
N5RJW5NX32Y1,334290,Other Communications Equipment Manufacturing,,983272.72
N5RJW5NX32Y1,334412,Bare Printed Circuit Board Manufacturing  ,,983272.72
N5RJW5NX32Y1,334419,Other Electronic Component Manufacturing ,,983272.72
N5RJW5NX32Y1,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing ",,983272.72
N5RJW5NX32Y1,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals ,,983272.72
N5RJW5NX32Y1,334519,Other Measuring and Controlling Device Manufacturing ,,983272.72
N5RJW5NX32Y1,335311,"Power, Distribution, and Specialty Transformer Manufacturing ",,983272.72
N5RJW5NX32Y1,335314,Relay and Industrial Control Manufacturing ,,983272.72
N5RJW5NX32Y1,335931,Current-Carrying Wiring Device Manufacturing ,,983272.72
N5RJW5NX32Y1,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing ,,983272.72
N5RJW5NX32Y1,336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,,983272.72
N5RJW5NX32Y1,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing ,,983272.72
N5RJW5NX32Y1,336611,Ship Building and Repairing ,,983272.72
N5RJW5NX32Y1,517111,Wired Telecommunications Carriers ,,983272.72
N5RJW5NX32Y1,517112,Wireless Telecommunications Carriers (except Satellite),,983272.72
N5RJW5NX32Y1,541330,Engineering Services,Y,983272.72
N5RJW5NX32Y1,541511,Custom Computer Programming Services ,,983272.72
N5RJW5NX32Y1,541512,Computer Systems Design Services ,,983272.72
N5RJW5NX32Y1,541513,Computer Facilities Management Services ,,983272.72
N5RJW5NX32Y1,541519,Other Computer Related Services,,983272.72
N5RJW5NX32Y1,541611,Administrative Management and General Management Consulting Services ,,983272.72
N5RJW5NX32Y1,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) ",,983272.72
N5RJW5NX32Y1,541990,"All Other Professional, Scientific, and Technical Services",,983272.72
N5RJW5NX32Y1,561110,Office Administrative Services,,983272.72
N5RJW5NX32Y1,561210,Facilities Support Services,,983272.72
JA3LXNZMCTA9,332710,Machine Shops,Y,972596.5
JA3LXNZMCTA9,332721,Precision Turned Product Manufacturing ,,972596.5
JA3LXNZMCTA9,333511,Industrial Mold Manufacturing ,,972596.5
JA3LXNZMCTA9,333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing ",,972596.5
JA3LXNZMCTA9,541330,Engineering Services,,972596.5
D9T3VK42BLV7,326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",Y,967903.84
D9T3VK42BLV7,326199,All Other Plastics Product Manufacturing ,,967903.84
LN8JD2HB57K5,423690,Other Electronic Parts and Equipment Merchant Wholesalers ,Y,962596.9
S3NBXGNJ5433,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ,Y,957847.48
S3NBXGNJ5433,541512,Computer Systems Design Services ,,957847.48
S3NBXGNJ5433,541513,Computer Facilities Management Services ,,957847.48
S3NBXGNJ5433,541519,Other Computer Related Services,,957847.48
LWF3CB1HFZF3,337215,"Showcase, Partition, Shelving, and Locker Manufacturing ",,948041.18
LWF3CB1HFZF3,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers ,,948041.18
LWF3CB1HFZF3,423140,Motor Vehicle Parts (Used) Merchant Wholesalers ,,948041.18
